participant,test_case,passed_first_try,replay_count
898de1f9-41cc-458d-b676-2ff73b0ded30,t10,True,0
898de1f9-41cc-458d-b676-2ff73b0ded30,t11,False,2
898de1f9-41cc-458d-b676-2ff73b0ded30,t12,True,0
898de1f9-41cc-458d-b676-2ff73b0ded30,t2,False,1
898de1f9-41cc-458d-b676-2ff73b0ded30,t3,False,1
898de1f9-41cc-458d-b676-2ff73b0ded30,t4,False,1
898de1f9-41cc-458d-b676-2ff73b0ded30,t5,False,1
898de1f9-41cc-458d-b676-2ff73b0ded30,t6,True,0
898de1f9-41cc-458d-b676-2ff73b0ded30,t7,False,1
898de1f9-41cc-458d-b676-2ff73b0ded30,t8,False,1
898de1f9-41cc-458d-b676-2ff73b0ded30,t9,True,0
8994124b-8c92-4d4c-b9d0-6fa891336989,t1,False,1
8994124b-8c92-4d4c-b9d0-6fa891336989,t10,True,0
8994124b-8c92-4d4c-b9d0-6fa891336989,t11,False,5
8994124b-8c92-4d4c-b9d0-6fa891336989,t12,False,2
8994124b-8c92-4d4c-b9d0-6fa891336989,t2,False,1
8994124b-8c92-4d4c-b9d0-6fa891336989,t3,False,1
8994124b-8c92-4d4c-b9d0-6fa891336989,t4,False,1
8994124b-8c92-4d4c-b9d0-6fa891336989,t5,False,1
8994124b-8c92-4d4c-b9d0-6fa891336989,t6,True,0
8994124b-8c92-4d4c-b9d0-6fa891336989,t7,True,0
8994124b-8c92-4d4c-b9d0-6fa891336989,t8,False,3
8994124b-8c92-4d4c-b9d0-6fa891336989,t9,False,5
8998229d-4179-4767-a652-9f6c72813b93,t1,False,1
8998229d-4179-4767-a652-9f6c72813b93,t10,True,0
8998229d-4179-4767-a652-9f6c72813b93,t11,False,2
8998229d-4179-4767-a652-9f6c72813b93,t12,True,0
8998229d-4179-4767-a652-9f6c72813b93,t2,False,1
8998229d-4179-4767-a652-9f6c72813b93,t3,False,1
8998229d-4179-4767-a652-9f6c72813b93,t4,True,0
8998229d-4179-4767-a652-9f6c72813b93,t5,False,2
8998229d-4179-4767-a652-9f6c72813b93,t6,True,0
8998229d-4179-4767-a652-9f6c72813b93,t7,True,0
8998229d-4179-4767-a652-9f6c72813b93,t8,False,2
8998229d-4179-4767-a652-9f6c72813b93,t9,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t1,False,1
89b74884-b9ad-4ad7-8a0a-f5779deca972,t10,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t11,False,2
89b74884-b9ad-4ad7-8a0a-f5779deca972,t12,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t2,False,1
89b74884-b9ad-4ad7-8a0a-f5779deca972,t3,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t4,False,1
89b74884-b9ad-4ad7-8a0a-f5779deca972,t5,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t6,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t7,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t8,True,0
89b74884-b9ad-4ad7-8a0a-f5779deca972,t9,False,2
89c48919-c76a-4720-ad14-b87a1788bd55,t1,False,1
89c48919-c76a-4720-ad14-b87a1788bd55,t10,True,0
89c48919-c76a-4720-ad14-b87a1788bd55,t11,False,1
89c48919-c76a-4720-ad14-b87a1788bd55,t12,True,0
89c48919-c76a-4720-ad14-b87a1788bd55,t2,False,1
89c48919-c76a-4720-ad14-b87a1788bd55,t3,False,1
89c48919-c76a-4720-ad14-b87a1788bd55,t4,True,0
89c48919-c76a-4720-ad14-b87a1788bd55,t5,True,0
89c48919-c76a-4720-ad14-b87a1788bd55,t6,True,0
89c48919-c76a-4720-ad14-b87a1788bd55,t7,True,0
89c48919-c76a-4720-ad14-b87a1788bd55,t8,False,1
89c48919-c76a-4720-ad14-b87a1788bd55,t9,False,5
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t1,True,0
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t10,False,1
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t11,True,0
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t12,True,0
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t2,False,1
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t3,False,1
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t4,False,3
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t5,False,2
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t6,True,0
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t7,False,2
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t8,False,3
89ccbbd8-2039-42f9-b2ed-57a7357c6415,t9,False,1
8a06a20c-2629-406c-aed2-874bdbd65fa3,t1,True,0
8a06a20c-2629-406c-aed2-874bdbd65fa3,t10,False,1
8a06a20c-2629-406c-aed2-874bdbd65fa3,t11,False,4
8a06a20c-2629-406c-aed2-874bdbd65fa3,t12,True,0
8a06a20c-2629-406c-aed2-874bdbd65fa3,t2,False,1
8a06a20c-2629-406c-aed2-874bdbd65fa3,t3,True,0
8a06a20c-2629-406c-aed2-874bdbd65fa3,t4,False,2
8a06a20c-2629-406c-aed2-874bdbd65fa3,t5,True,0
8a06a20c-2629-406c-aed2-874bdbd65fa3,t6,True,0
8a06a20c-2629-406c-aed2-874bdbd65fa3,t7,False,1
8a06a20c-2629-406c-aed2-874bdbd65fa3,t8,True,0
8a06a20c-2629-406c-aed2-874bdbd65fa3,t9,False,2
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t1,False,1
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t10,True,0
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t11,False,1
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t12,False,1
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t2,False,1
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t3,False,1
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t4,False,4
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t5,True,0
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t6,False,2
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t7,False,1
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t8,False,1
8ae4fd5c-c61a-4430-9eb1-690fc14751c2,t9,False,1
8b09d718-732c-454a-95d2-fe9b69c7399b,t1,False,1
8b09d718-732c-454a-95d2-fe9b69c7399b,t10,False,2
8b09d718-732c-454a-95d2-fe9b69c7399b,t11,False,2
8b09d718-732c-454a-95d2-fe9b69c7399b,t12,False,1
8b09d718-732c-454a-95d2-fe9b69c7399b,t2,False,1
8b09d718-732c-454a-95d2-fe9b69c7399b,t3,False,1
8b09d718-732c-454a-95d2-fe9b69c7399b,t4,True,0
8b09d718-732c-454a-95d2-fe9b69c7399b,t5,True,0
8b09d718-732c-454a-95d2-fe9b69c7399b,t6,True,0
8b09d718-732c-454a-95d2-fe9b69c7399b,t7,False,1
8b09d718-732c-454a-95d2-fe9b69c7399b,t8,True,0
8b09d718-732c-454a-95d2-fe9b69c7399b,t9,True,0
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t1,True,0
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t10,True,0
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t11,False,2
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t12,True,0
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t2,False,1
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t3,False,4
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t4,True,0
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t5,False,1
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t6,True,0
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t7,False,1
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t8,True,0
8b39bda7-bb6f-421f-9415-82e850d3d7ff,t9,False,5
8b670a92-47a5-445f-bc0d-87a34877b358,t1,True,0
8b670a92-47a5-445f-bc0d-87a34877b358,t10,True,0
8b670a92-47a5-445f-bc0d-87a34877b358,t11,False,1
8b670a92-47a5-445f-bc0d-87a34877b358,t12,False,1
8b670a92-47a5-445f-bc0d-87a34877b358,t2,False,2
8b670a92-47a5-445f-bc0d-87a34877b358,t3,True,0
8b670a92-47a5-445f-bc0d-87a34877b358,t4,False,6
8b670a92-47a5-445f-bc0d-87a34877b358,t5,True,0
8b670a92-47a5-445f-bc0d-87a34877b358,t6,False,1
8b670a92-47a5-445f-bc0d-87a34877b358,t7,False,2
8b670a92-47a5-445f-bc0d-87a34877b358,t8,False,2
8b670a92-47a5-445f-bc0d-87a34877b358,t9,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t1,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t10,False,1
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t11,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t12,False,1
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t2,False,1
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t3,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t4,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t5,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t6,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t7,False,1
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t8,True,0
8bd3f158-6a91-4548-a0c8-3e0dbe088b4a,t9,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t1,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t10,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t11,False,7
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t12,False,5
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t2,False,1
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t3,False,1
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t4,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t5,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t6,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t7,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t8,True,0
8bd992a3-ab6c-4500-9c18-cba8076c7d67,t9,False,1
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t1,False,1
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t10,True,0
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t11,True,0
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t12,False,1
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t2,True,0
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t3,True,0
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t4,False,1
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t5,True,0
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t6,True,0
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t7,True,0
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t8,False,4
8be0b4ac-2d33-4343-8ea1-c1e11b7570e4,t9,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t1,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t10,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t11,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t12,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t2,False,1
8c583ee5-efaa-419e-ae5a-59443ffd129e,t3,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t4,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t5,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t6,False,2
8c583ee5-efaa-419e-ae5a-59443ffd129e,t7,True,0
8c583ee5-efaa-419e-ae5a-59443ffd129e,t8,False,1
8c583ee5-efaa-419e-ae5a-59443ffd129e,t9,True,0
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t1,False,1
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t10,False,3
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t11,False,1
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t12,True,0
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t2,True,0
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t3,False,1
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t4,False,1
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t5,False,1
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t6,True,0
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t7,False,2
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t8,False,2
8d398adc-7e60-46c1-a7b2-1ba9fae29c45,t9,True,0
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t1,False,1
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t10,True,0
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t11,True,0
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t12,True,0
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t2,False,2
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t3,True,0
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t4,False,1
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t5,True,0
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t6,True,0
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t7,False,1
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t8,False,1
8d46fd1c-e3a2-4e80-ba9f-cc789c8d5ead,t9,True,0
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t1,False,1
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t10,False,3
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t11,False,1
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t12,False,2
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t2,False,2
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t3,True,0
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t4,True,0
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t5,False,1
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t6,True,0
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t7,True,0
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t8,False,1
8d6ab947-f6d2-46eb-9140-cafc9b810a28,t9,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t1,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t10,False,1
8d6b4c43-9713-44cf-9e2f-df98962d2269,t11,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t12,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t2,False,1
8d6b4c43-9713-44cf-9e2f-df98962d2269,t3,False,1
8d6b4c43-9713-44cf-9e2f-df98962d2269,t4,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t5,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t6,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t7,True,0
8d6b4c43-9713-44cf-9e2f-df98962d2269,t8,False,2
8d6b4c43-9713-44cf-9e2f-df98962d2269,t9,False,2
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t1,True,0
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t10,True,0
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t11,True,0
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t12,True,0
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t2,False,1
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t3,False,1
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t4,False,1
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t5,False,1
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t6,True,0
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t7,True,0
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t8,False,2
8d8d59cf-e7b6-417b-b239-bfc0d21eb2d2,t9,False,2
8de90060-7414-407c-ac34-79115e300654,t1,True,0
8de90060-7414-407c-ac34-79115e300654,t10,True,0
8de90060-7414-407c-ac34-79115e300654,t11,False,3
8de90060-7414-407c-ac34-79115e300654,t12,False,4
8de90060-7414-407c-ac34-79115e300654,t2,False,1
8de90060-7414-407c-ac34-79115e300654,t3,False,1
8de90060-7414-407c-ac34-79115e300654,t4,True,0
8de90060-7414-407c-ac34-79115e300654,t5,True,0
8de90060-7414-407c-ac34-79115e300654,t6,False,1
8de90060-7414-407c-ac34-79115e300654,t7,True,0
8de90060-7414-407c-ac34-79115e300654,t8,True,0
8de90060-7414-407c-ac34-79115e300654,t9,True,0
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t1,False,1
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t10,True,0
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t11,True,0
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t12,False,1
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t2,False,1
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t3,True,0
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t4,False,2
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t5,False,1
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t6,True,0
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t7,False,2
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t8,False,1
8e43e8fd-5cf4-46ee-a70e-2a6ddfca2e3a,t9,False,2
8ee82af7-1d5a-448d-9707-478136905854,t1,False,1
8ee82af7-1d5a-448d-9707-478136905854,t10,True,0
8ee82af7-1d5a-448d-9707-478136905854,t11,False,2
8ee82af7-1d5a-448d-9707-478136905854,t12,False,1
8ee82af7-1d5a-448d-9707-478136905854,t2,True,0
8ee82af7-1d5a-448d-9707-478136905854,t3,True,0
8ee82af7-1d5a-448d-9707-478136905854,t4,False,1
8ee82af7-1d5a-448d-9707-478136905854,t5,True,0
8ee82af7-1d5a-448d-9707-478136905854,t6,False,1
8ee82af7-1d5a-448d-9707-478136905854,t7,False,1
8ee82af7-1d5a-448d-9707-478136905854,t8,True,0
8ee82af7-1d5a-448d-9707-478136905854,t9,True,0
8eeae156-3b07-47da-9010-810b965692b8,t1,False,1
8eeae156-3b07-47da-9010-810b965692b8,t10,True,0
8eeae156-3b07-47da-9010-810b965692b8,t11,True,0
8eeae156-3b07-47da-9010-810b965692b8,t12,False,2
8eeae156-3b07-47da-9010-810b965692b8,t2,False,1
8eeae156-3b07-47da-9010-810b965692b8,t3,False,1
8eeae156-3b07-47da-9010-810b965692b8,t4,False,4
8eeae156-3b07-47da-9010-810b965692b8,t5,False,3
8eeae156-3b07-47da-9010-810b965692b8,t6,False,1
8eeae156-3b07-47da-9010-810b965692b8,t7,False,1
8eeae156-3b07-47da-9010-810b965692b8,t8,True,0
8eeae156-3b07-47da-9010-810b965692b8,t9,True,0
8efc3fdd-3459-497c-9155-f9035136ef28,t1,False,1
8efc3fdd-3459-497c-9155-f9035136ef28,t10,True,0
8efc3fdd-3459-497c-9155-f9035136ef28,t11,False,2
8efc3fdd-3459-497c-9155-f9035136ef28,t12,False,1
8efc3fdd-3459-497c-9155-f9035136ef28,t2,True,0
8efc3fdd-3459-497c-9155-f9035136ef28,t3,False,1
8efc3fdd-3459-497c-9155-f9035136ef28,t4,False,1
8efc3fdd-3459-497c-9155-f9035136ef28,t5,True,0
8efc3fdd-3459-497c-9155-f9035136ef28,t6,False,1
8efc3fdd-3459-497c-9155-f9035136ef28,t7,True,0
8efc3fdd-3459-497c-9155-f9035136ef28,t8,True,0
8efc3fdd-3459-497c-9155-f9035136ef28,t9,True,0
8f15f8f1-487f-4870-a188-d8c06b07ba00,t1,True,0
8f15f8f1-487f-4870-a188-d8c06b07ba00,t10,True,0
8f15f8f1-487f-4870-a188-d8c06b07ba00,t11,True,0
8f15f8f1-487f-4870-a188-d8c06b07ba00,t12,False,1
8f15f8f1-487f-4870-a188-d8c06b07ba00,t2,False,1
8f15f8f1-487f-4870-a188-d8c06b07ba00,t3,False,2
8f15f8f1-487f-4870-a188-d8c06b07ba00,t4,False,3
8f15f8f1-487f-4870-a188-d8c06b07ba00,t5,True,0
8f15f8f1-487f-4870-a188-d8c06b07ba00,t6,False,2
8f15f8f1-487f-4870-a188-d8c06b07ba00,t7,False,2
8f15f8f1-487f-4870-a188-d8c06b07ba00,t8,True,0
8f15f8f1-487f-4870-a188-d8c06b07ba00,t9,False,2
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t1,True,0
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t10,True,0
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t11,False,4
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t12,False,3
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t2,False,8
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t3,True,0
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t4,True,0
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t5,True,0
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t6,True,0
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t7,False,1
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t8,True,0
8f1cba34-86b4-4117-98c5-b2c5ee8401e3,t9,True,0
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t1,False,1
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t10,True,0
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t11,False,8
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t12,False,1
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t2,False,1
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t3,False,2
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t4,True,0
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t5,False,2
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t6,False,1
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t7,False,6
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t8,True,0
8f1f5642-0c0d-4e25-abc2-b5e6363da18b,t9,True,0
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t1,False,1
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t10,False,1
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t11,False,2
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t12,False,1
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t2,False,1
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t3,True,0
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t4,False,1
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t5,True,0
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t6,True,0
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t7,False,1
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t8,True,0
8f92200a-8c54-4b56-aeeb-ddb8c17b96a3,t9,False,2
8f977535-373b-477e-8a10-1e9e04ae9075,t1,True,0
8f977535-373b-477e-8a10-1e9e04ae9075,t10,True,0
8f977535-373b-477e-8a10-1e9e04ae9075,t11,False,1
8f977535-373b-477e-8a10-1e9e04ae9075,t12,False,4
8f977535-373b-477e-8a10-1e9e04ae9075,t2,False,1
8f977535-373b-477e-8a10-1e9e04ae9075,t3,True,0
8f977535-373b-477e-8a10-1e9e04ae9075,t4,False,1
8f977535-373b-477e-8a10-1e9e04ae9075,t5,True,0
8f977535-373b-477e-8a10-1e9e04ae9075,t6,True,0
8f977535-373b-477e-8a10-1e9e04ae9075,t7,True,0
8f977535-373b-477e-8a10-1e9e04ae9075,t8,False,1
8f977535-373b-477e-8a10-1e9e04ae9075,t9,True,0
8fc1e5b7-e024-484f-972c-587c7a59fccc,t1,True,0
8fc1e5b7-e024-484f-972c-587c7a59fccc,t10,True,0
8fc1e5b7-e024-484f-972c-587c7a59fccc,t11,False,1
8fc1e5b7-e024-484f-972c-587c7a59fccc,t12,False,1
8fc1e5b7-e024-484f-972c-587c7a59fccc,t2,False,2
8fc1e5b7-e024-484f-972c-587c7a59fccc,t3,True,0
8fc1e5b7-e024-484f-972c-587c7a59fccc,t4,False,1
8fc1e5b7-e024-484f-972c-587c7a59fccc,t5,True,0
8fc1e5b7-e024-484f-972c-587c7a59fccc,t6,False,1
8fc1e5b7-e024-484f-972c-587c7a59fccc,t7,False,7
8fc1e5b7-e024-484f-972c-587c7a59fccc,t8,False,1
8fc1e5b7-e024-484f-972c-587c7a59fccc,t9,True,0
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t1,True,0
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t10,True,0
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t11,True,0
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t12,False,1
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t2,False,1
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t3,True,0
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t4,False,1
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t5,False,1
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t6,True,0
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t7,False,3
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t8,True,0
8fe26ba1-176e-48df-8a11-ec4a795cc0e6,t9,True,0
9020bc29-0dbd-4825-ae7a-a9746fb46974,t1,False,1
9020bc29-0dbd-4825-ae7a-a9746fb46974,t10,True,0
9020bc29-0dbd-4825-ae7a-a9746fb46974,t11,False,1
9020bc29-0dbd-4825-ae7a-a9746fb46974,t12,False,3
9020bc29-0dbd-4825-ae7a-a9746fb46974,t2,False,1
9020bc29-0dbd-4825-ae7a-a9746fb46974,t3,False,1
9020bc29-0dbd-4825-ae7a-a9746fb46974,t4,False,2
9020bc29-0dbd-4825-ae7a-a9746fb46974,t5,True,0
9020bc29-0dbd-4825-ae7a-a9746fb46974,t6,True,0
9020bc29-0dbd-4825-ae7a-a9746fb46974,t7,False,1
9020bc29-0dbd-4825-ae7a-a9746fb46974,t8,True,0
9020bc29-0dbd-4825-ae7a-a9746fb46974,t9,True,0
90501953-4993-4ef0-b695-653bea961b5f,t1,False,3
90501953-4993-4ef0-b695-653bea961b5f,t10,True,0
90501953-4993-4ef0-b695-653bea961b5f,t11,False,4
90501953-4993-4ef0-b695-653bea961b5f,t12,False,1
90501953-4993-4ef0-b695-653bea961b5f,t2,False,7
90501953-4993-4ef0-b695-653bea961b5f,t3,False,1
90501953-4993-4ef0-b695-653bea961b5f,t4,True,0
90501953-4993-4ef0-b695-653bea961b5f,t5,True,0
90501953-4993-4ef0-b695-653bea961b5f,t6,False,1
90501953-4993-4ef0-b695-653bea961b5f,t7,False,3
90501953-4993-4ef0-b695-653bea961b5f,t8,True,0
90501953-4993-4ef0-b695-653bea961b5f,t9,True,0
90634be4-b7d4-416e-b9f8-b5911147bc2c,t1,False,1
90634be4-b7d4-416e-b9f8-b5911147bc2c,t10,True,0
